"is_legendary","ndex","species","forme","gender","type1","type2","ability","weight_kg","height_m","nature","hp","attack","defense","spattack","spdefense","speed","Move.1","Move.2","Move.3","Move.4"
0,514,"Simisear","Simisear",1,"Fire",NA,"Gluttony",29.27,1.32,"Jolly",274,220,151,197,132,261,"Fury Swipes","Lick","Flame Burst","Leer"
0,636,"Larvesta","Larvesta",0,"Bug","Fire","Swarm",28.44,0.83,"Sassy",245,206,143,130,147,121,"Bug Buzz","Amnesia","Thrash","Flare Blitz"
0,413,"Wormadam","Wormadam (Trash Cloak)",0,"Bug","Steel","Overcoat",5.9,0.77,"Naughty",239,165,217,166,194,84,"Attract","Psychic","Iron Head","Bug Buzz"
0,280,"Ralts","Ralts",1,"Psychic","Fairy","Synchronize",5.91,0.19,"Lonely",174,78,69,122,86,114,"Charm","Hypnosis","Dream Eater","Stored Power"
0,666,"Vivillon","Vivillon (Poké Ball Pattern)",1,"Bug","Flying","Shield Dust",16.16,1.46,"Adamant",292,127,110,173,107,193,"Safeguard","Quiver Dance","Hurricane","Powder"
1,645,"Landorus","Landorus (Therian Forme)",1,"Ground","Flying","Intimidate",69.38,1.56,"Rash",311,326,216,265,176,211,"Fissure","Stone Edge","Hammer Arm","Outrage"
0,155,"Cyndaquil","Cyndaquil",1,"Fire",NA,"Flash Fire",7.79,0.5,"Serious",219,114,111,146,123,142,"Rollout","Double-Edge","Burn Up","Eruption"
0,128,"Tauros","Tauros",1,"Normal",NA,"Intimidate",91.19,0.96,"Jolly",278,221,219,97,150,248,"Take Down","Swagger","Thrash","Giga Impact"
0,194,"Wooper","Wooper",0,"Water","Ground","Unaware",7.48,0.62,"Timid",250,107,111,83,84,51,"Rain Dance","Mist","Haze","Muddy Water"
0,728,"Popplio","Popplio",1,"Water",NA,"Torrent",7.03,0.45,"Hardy",227,127,116,162,120,87,"Moonblast","Captivate","Hydro Pump","Misty Terrain"
0,11,"Metapod","Metapod",0,"Bug",NA,"Shed Skin",8.84,0.65,"Calm",237,63,140,77,75,84,"Harden",NA,NA,NA
0,48,"Venonat","Venonat",0,"Bug","Poison","Run Away",30.99,0.7,"Naughty",256,135,107,114,130,116,"Leech Life","Zen Headbutt","Poison Fang","Psychic"
0,508,"Stoutland","Stoutland",0,"Normal",NA,"Scrappy",63.93,1.04,"Jolly",300,244,199,113,210,198,"Reversal","Last Resort","Giga Impact","Play Rough"
0,91,"Cloyster","Cloyster",0,"Water","Ice","Overcoat",132.25,1.08,"Naive",211,203,394,177,105,184,"Spike Cannon","Spikes","Icicle Crash","Aurora Beam"
0,192,"Sunflora","Sunflora",0,"Grass",NA,"Chlorophyll",9.27,0.74,"Jolly",282,175,137,204,184,79,"Double-Edge","Sunny Day","Leaf Storm","Petal Blizzard"
0,58,"Growlithe","Growlithe",1,"Fire",NA,"Flash Fire",17.76,1.01,"Naive",241,161,104,148,99,138,"Crunch","Heat Wave","Outrage","Flare Blitz"
0,447,"Riolu","Riolu",0,"Fighting",NA,"Inner Focus",17.94,0.13,"Serious",203,169,111,101,94,128,"Screech","Reversal","Nasty Plot","Final Gambit"
0,543,"Venipede","Venipede",0,"Bug","Poison","Speed Boost",5.73,0.11,"Bold",187,108,144,93,95,128,"Toxic","Venoshock","Rock Climb","Double-Edge"
0,774,"Minior","Minior (Meteor Form)",NA,"Rock","Flying","Shields Down",39.69,0.3,"Naughty",232,150,229,125,205,146,"Power Gem","Double-Edge","Shell Smash","Explosion"
0,779,"Bruxish","Bruxish",1,"Water","Psychic","Dazzling",17.29,0.92,"Hasty",272,239,135,149,168,225,"Aqua Tail","Screech","Psychic Fangs","Synchronoise"
0,781,"Dhelmise","Dhelmise",NA,"Ghost","Grass","Steelworker",210.14,4.37,"Timid",250,265,206,190,192,105,"Slam","Heavy Slam","Phantom Force","Power Whip"
0,282,"Gardevoir","Gardevoir",1,"Psychic","Fairy","Synchronize",44.48,1.08,"Adamant",265,174,160,237,257,173,"Hypnosis","Dream Eater","Stored Power","Moonblast"
0,308,"Medicham","Medicham (Mega Medicham)",0,"Fighting","Psychic","Pure Power",33.02,1.68,"Gentle",253,235,175,184,205,230,"Power Trick","Reversal","Recover","Counter"
0,774,"Minior","Minior (Meteor Form)",NA,"Rock","Flying","Shields Down",40.25,0.4,"Calm",231,121,228,151,231,136,"Power Gem","Double-Edge","Shell Smash","Explosion"
0,218,"Slugma","Slugma",1,"Fire",NA,"Weak Armor",36.08,1.03,"Hasty",206,101,103,165,97,71,"Body Slam","Recover","Flamethrower","Earth Power"
0,567,"Archeops","Archeops",1,"Rock","Flying","Defeatist",30.21,1.83,"Calm",263,270,158,239,182,227,"U-turn","Rock Slide","Dragon Claw","Thrash"
0,116,"Horsea","Horsea",0,"Water",NA,"Damp",8.34,0.65,"Relaxed",199,91,172,159,79,118,"Agility","Dragon Pulse","Dragon Dance","Hydro Pump"
0,671,"Florges","Florges (Red Flower)",0,"Fairy",NA,"Flower Veil",10.61,0.02,"Hardy",278,143,150,255,338,174,"Disarming Voice","Moonblast","Lucky Chant","Wish"
0,552,"Krokorok","Krokorok",0,"Ground","Dark","Anger Point",32.99,0.68,"Modest",241,176,111,136,113,168,"Foul Play","Sandstorm","Earthquake","Thrash"
1,386,"Deoxys","Deoxys (Speed Forme)",NA,"Psychic",NA,"Pressure",63.34,2.2,"Careful",234,226,203,203,229,396,"Agility","Recover","Psycho Boost","Extreme Speed"
0,604,"Eelektross","Eelektross",0,"Electric",NA,"Levitate",77.63,2.48,"Impish",305,253,206,195,190,116,"Discharge","Ion Deluge","Acid","Gastro Acid"
1,251,"Celebi","Celebi",NA,"Psychic","Grass","Natural Cure",5.37,0.97,"Naughty",312,259,236,219,202,236,"Future Sight","Healing Wish","Leaf Storm","Perish Song"
0,658,"Greninja","Greninja (Ash-Greninja)",1,"Water","Dark","Battle Bond",43.51,1.32,"Mild",265,306,144,363,158,289,"Double Team","Hydro Pump","Haze","Night Slash"
0,666,"Vivillon","Vivillon (Poké Ball Pattern)",1,"Bug","Flying","Shield Dust",19.35,0.92,"Quirky",274,136,134,216,127,199,"Safeguard","Quiver Dance","Hurricane","Powder"
0,666,"Vivillon","Vivillon (Fancy Pattern)",1,"Bug","Flying","Compound Eyes",19.06,0.91,"Mild",300,124,115,214,135,206,"Safeguard","Quiver Dance","Hurricane","Powder"
0,147,"Dratini","Dratini",0,"Dragon",NA,"Marvel Scale",4.21,2.11,"Timid",203,132,114,121,116,122,"Safeguard","Dragon Dance","Outrage","Hyper Beam"
1,490,"Manaphy","Manaphy",NA,"Water",NA,"Hydration",1.57,0.24,"Hasty",320,211,212,236,236,237,"Aqua Ring","Dive","Rain Dance","Heart Swap"
0,421,"Cherrim","Cherrim (Overcast Form)",1,"Grass",NA,"Flower Gift",10.06,0.61,"Jolly",268,156,146,183,184,201,"Take Down","Solar Beam","Lucky Chant","Petal Blizzard"
0,119,"Seaking","Seaking",0,"Water",NA,"Water Veil",35.56,0.97,"Serious",289,210,160,142,182,155,"Waterfall","Horn Drill","Soak","Megahorn"
0,58,"Growlithe","Growlithe",1,"Fire",NA,"Intimidate",18.62,1.16,"Relaxed",231,173,108,159,129,130,"Crunch","Heat Wave","Outrage","Flare Blitz"
0,507,"Herdier","Herdier",0,"Normal",NA,"Intimidate",14.34,1.26,"Mild",264,171,146,88,143,151,"Reversal","Last Resort","Giga Impact","Play Rough"
0,53,"Persian","Persian (Alola Form)",0,"Dark",NA,"Rattled",35.31,0.9,"Lax",258,140,160,166,144,254,"Captivate","Night Slash","Feint","Dark Pulse"
0,774,"Minior","Minior (Meteor Form)",NA,"Rock","Flying","Shields Down",42.02,0.36,"Relaxed",232,134,255,152,227,124,"Power Gem","Double-Edge","Shell Smash","Explosion"
0,264,"Linoone","Linoone",0,"Normal",NA,"Gluttony",29.78,0.55,"Docile",271,164,145,130,158,228,"Double-Edge","Rest","Belly Drum","Fling"
0,359,"Absol","Absol",0,"Dark",NA,"Super Luck",48.4,0.83,"Adamant",257,300,132,166,136,176,"Sucker Punch","Razor Wind","Future Sight","Perish Song"
0,72,"Tentacool","Tentacool",1,"Water","Poison","Liquid Ooze",45.42,0.73,"Bold",203,92,110,135,220,150,"Hex","Sludge Wave","Hydro Pump","Wring Out"
0,674,"Pancham","Pancham",1,"Dark",NA,"Mold Breaker",8.11,1.06,"Relaxed",255,175,167,109,108,84,"Crunch","Entrainment","Parting Shot","Sky Uppercut"
0,663,"Talonflame","Talonflame",1,"Fire","Flying","Gale Wings",26.5,1.31,"Impish",278,192,170,142,172,284,"Me First","Tailwind","Steel Wing","Brave Bird"
0,199,"Slowking","Slowking",0,"Water","Psychic","Own Tempo",78.07,1.71,"Jolly",320,171,166,189,226,96,"Psychic","Trump Card","Psych Up","Heal Pulse"
0,16,"Pidgey","Pidgey",1,"Normal","Flying","Big Pecks",1.24,0.61,"Docile",194,105,93,77,91,140,"Tailwind","Mirror Move","Air Slash","Hurricane"
1,381,"Latios","Latios",1,"Dragon","Psychic","Levitate",61.18,2.04,"Gentle",301,216,161,292,273,256,"Power Split","Psychic","Dragon Pulse","Memento"
0,440,"Happiny","Happiny",0,"Normal",NA,"Natural Cure",24.49,0.43,"Mild",313,29,37,44,156,96,"Copycat","Refresh","Sweet Kiss","Pound"
0,468,"Togekiss","Togekiss",1,"Fairy","Flying","Super Luck",37.34,1.69,"Bashful",296,124,223,249,244,174,"Sky Attack","Air Slash","Extreme Speed","After You"
0,666,"Vivillon","Vivillon (Meadow Pattern)",0,"Bug","Flying","Compound Eyes",16.56,0.91,"Serious",281,116,126,216,129,199,"Safeguard","Quiver Dance","Hurricane","Powder"
0,282,"Gardevoir","Gardevoir",1,"Psychic","Fairy","Trace",47.31,1.24,"Hasty",264,165,146,268,257,202,"Hypnosis","Dream Eater","Stored Power","Moonblast"
0,773,"Silvally","Silvally (Type: Psychic)",NA,"Psychic",NA,"RKS System",98.98,2.5,"Rash",300,210,223,229,195,210,"Razor Wind","Tri Attack","Double-Edge","Parting Shot"
0,508,"Stoutland","Stoutland",0,"Normal",NA,"Scrappy",57.64,1.26,"Naive",306,248,206,106,167,187,"Reversal","Last Resort","Giga Impact","Play Rough"
0,298,"Azurill","Azurill",0,"Normal","Fairy","Sap Sipper",1.97,0.35,"Brave",224,79,107,75,92,54,"Bubble Beam","Helping Hand","Slam","Bounce"
0,670,"Floette","Floette (Orange Flower)",0,"Fairy",NA,"Flower Veil",0.48,0.17,"Modest",224,85,112,173,227,139,"Misty Terrain","Moonblast","Petal Dance","Solar Beam"
0,671,"Florges","Florges (Blue Flower)",0,"Fairy",NA,"Flower Veil",12.32,0.84,"Calm",280,139,164,251,374,156,"Disarming Voice","Moonblast","Lucky Chant","Wish"
0,468,"Togekiss","Togekiss",1,"Fairy","Flying","Super Luck",39.35,2.1,"Bold",298,110,237,250,253,183,"Sky Attack","Air Slash","Extreme Speed","After You"
0,774,"Minior","Minior (Meteor Form)",NA,"Rock","Flying","Shields Down",38.95,0.12,"Brave",243,155,220,154,234,113,"Power Gem","Double-Edge","Shell Smash","Explosion"
0,232,"Donphan","Donphan",0,"Ground",NA,"Sturdy",123.24,0.97,"Lax",303,276,280,135,129,130,"Magnitude","Scary Face","Earthquake","Giga Impact"
0,671,"Florges","Florges (Red Flower)",0,"Fairy",NA,"Flower Veil",8.4,1.08,"Hasty",285,161,134,254,330,200,"Disarming Voice","Moonblast","Lucky Chant","Wish"
0,773,"Silvally","Silvally (Type: Fighting)",NA,"Fighting",NA,"RKS System",96.88,2.43,"Hardy",318,203,219,209,219,220,"Razor Wind","Tri Attack","Double-Edge","Parting Shot"
0,1,"Bulbasaur","Bulbasaur",1,"Grass","Poison","Overgrow",5.23,0.48,"Quiet",206,109,114,178,161,93,"Double-Edge","Worry Seed","Synthesis","Seed Bomb"
1,380,"Latias","Latias (Mega Latias)",NA,"Dragon","Psychic","Levitate",45.13,0.88,"Hasty",288,236,235,316,336,247,"Guard Split","Psychic","Dragon Pulse","Healing Wish"
0,749,"Mudbray","Mudbray",1,"Ground",NA,"Own Tempo",105.91,1.1,"Docile",268,214,149,105,117,99,"Counter","Earthquake","Mega Kick","Superpower"
0,778,"Mimikyu","Mimikyu (Busted Form)",1,"Ghost","Fairy","Disguise",0.48,0.16,"Modest",249,206,149,242,150,256,"Shadow Claw","Hone Claws","Play Rough","Pain Split"
0,160,"Feraligatr","Feraligatr",1,"Water",NA,"Torrent",85.47,2.7,"Timid",299,194,216,171,178,182,"Thrash","Aqua Tail","Superpower","Hydro Pump"
0,736,"Grubbin","Grubbin",1,"Bug",NA,"Swarm",4.43,0.18,"Mild",219,140,106,126,97,126,"Acrobatics","Crunch","X-Scissor","Dig"
0,533,"Gurdurr","Gurdurr",1,"Fighting",NA,"Guts",44.51,1.11,"Calm",296,207,190,106,140,108,"Hammer Arm","Stone Edge","Focus Punch","Superpower"
0,478,"Froslass","Froslass",0,"Ice","Ghost","Snow Cloak",27.35,1.03,"Bold",265,158,170,185,165,238,"Shadow Ball","Blizzard","Hail","Destiny Bond"
0,322,"Numel","Numel",1,"Fire","Ground","Own Tempo",22.51,0.71,"Mild",234,127,96,163,112,87,"Yawn","Earthquake","Flamethrower","Double-Edge"
0,376,"Metagross","Metagross",NA,"Steel","Psychic","Light Metal",549.08,1.67,"Quiet",276,283,286,221,209,153,"Agility","Meteor Mash","Iron Defense","Hyper Beam"
0,668,"Pyroar","Pyroar",1,"Fire","Normal","Rivalry",83.96,1.64,"Hardy",298,172,151,248,158,233,"Crunch","Hyper Voice","Incinerate","Overheat"
0,99,"Kingler","Kingler",1,"Water",NA,"Hyper Cutter",59.77,0.69,"Relaxed",220,294,279,120,136,154,"Slam","Brine","Crabhammer","Flail"
0,358,"Chimecho","Chimecho",0,"Psychic",NA,"Levitate",1.18,0.68,"Lax",266,124,205,207,189,149,"Double-Edge","Heal Pulse","Synchronoise","Healing Wish"
0,745,"Lycanroc","Lycanroc (Midnight Form)",0,"Rock",NA,"Keen Eye",25.82,1.22,"Adamant",293,289,179,107,162,200,"Scary Face","Crunch","Rock Climb","Stone Edge"
0,460,"Abomasnow","Abomasnow (Mega Abomasnow)",0,"Grass","Ice","Snow Warning",185.06,3.89,"Careful",308,271,224,252,259,71,"Ingrain","Wood Hammer","Blizzard","Sheer Cold"
0,30,"Nidorina","Nidorina",0,"Poison",NA,"Poison Point",18.52,0.53,"Jolly",278,153,167,117,117,157,"Flatter","Crunch","Captivate","Poison Fang"
1,639,"Terrakion","Terrakion",NA,"Rock","Fighting","Justified",262.83,2,"Naive",311,294,216,155,175,277,"Quick Guard","Work Up","Stone Edge","Close Combat"
1,718,"Zygarde","Zygarde (50% Forme)",NA,"Dragon","Ground","Aura Break",310.78,5.51,"Modest",335,200,278,217,219,226,"Camouflage","Dragon Pulse","Coil","Outrage"
0,276,"Taillow","Taillow",1,"Normal","Flying","Scrappy",2.44,0.69,"Rash",216,141,91,99,80,198,"Air Slash","Endeavor","Brave Bird","Reversal"
1,385,"Jirachi","Jirachi",NA,"Steel","Psychic","Serene Grace",1.05,0.69,"Bold",322,212,227,236,231,236,"Future Sight","Cosmic Power","Last Resort","Doom Desire"
0,23,"Ekans","Ekans",0,"Poison",NA,"Intimidate",7.27,1.94,"Sassy",188,132,122,100,138,119,"Belch","Haze","Coil","Gunk Shot"
0,305,"Lairon","Lairon",1,"Steel","Rock","Sturdy",116.58,1.34,"Naughty",230,227,306,121,107,88,"Double-Edge","Autotomize","Heavy Slam","Metal Burst"
0,9,"Blastoise","Blastoise",1,"Water",NA,"Rain Dish",92.07,1.73,"Impish",281,173,236,170,239,174,"Skull Bash","Iron Defense","Rain Dance","Hydro Pump"
0,425,"Drifloon","Drifloon",0,"Ghost","Flying","Aftermath",1.34,0.25,"Gentle",299,115,69,125,118,153,"Shadow Ball","Amnesia","Baton Pass","Explosion"
0,358,"Chimecho","Chimecho",0,"Psychic",NA,"Levitate",1.09,0.71,"Hasty",264,132,169,207,208,160,"Double-Edge","Heal Pulse","Synchronoise","Healing Wish"
0,100,"Voltorb","Voltorb",NA,"Electric",NA,"Soundproof",10.79,0.52,"Brave",214,77,112,118,127,186,"Discharge","Explosion","Gyro Ball","Mirror Coat"
0,472,"Gliscor","Gliscor",0,"Ground","Flying","Hyper Cutter",42.37,1.88,"Jolly",277,195,278,86,177,238,"X-Scissor","Sky Uppercut","Swords Dance","Guillotine"
0,163,"Hoothoot","Hoothoot",0,"Normal","Flying","Tinted Lens",21.34,0.94,"Calm",261,80,79,100,137,114,"Roost","Moonblast","Synchronoise","Dream Eater"
1,146,"Moltres","Moltres",NA,"Fire","Flying","Pressure",60.66,1.8,"Sassy",306,234,216,279,226,194,"Sky Attack","Roost","Hurricane","Burn Up"
0,257,"Blaziken","Blaziken",1,"Fire","Fighting","Blaze",49.87,1.39,"Calm",275,244,146,253,182,171,"Slash","Brave Bird","Sky Uppercut","Flare Blitz"
0,78,"Rapidash","Rapidash",1,"Fire",NA,"Flame Body",99.89,1.13,"Adamant",252,235,153,160,174,246,"Agility","Fire Blast","Bounce","Flare Blitz"
0,508,"Stoutland","Stoutland",1,"Normal",NA,"Scrappy",63.9,1.49,"Adamant",284,279,206,94,212,185,"Reversal","Last Resort","Giga Impact","Play Rough"
0,87,"Dewgong","Dewgong",1,"Water","Ice","Thick Fat",122.61,1.34,"Naughty",318,177,184,171,193,153,"Aqua Tail","Ice Beam","Safeguard","Hail"
0,710,"Pumpkaboo","Pumpkaboo (Super Size)",0,"Ghost","Grass","Insomnia",14.47,0.69,"Modest",247,128,166,117,139,106,"Shadow Ball","Trick-or-Treat","Pain Split","Seed Bomb"
0,257,"Blaziken","Blaziken",1,"Fire","Fighting","Blaze",54.51,2.77,"Calm",271,246,150,233,166,188,"Slash","Brave Bird","Sky Uppercut","Flare Blitz"
0,19,"Rattata","Rattata",1,"Normal",NA,"Hustle",2.82,0.39,"Naive",177,145,75,68,77,170,"Sucker Punch","Super Fang","Double-Edge","Endeavor"
0,362,"Glalie","Glalie",0,"Ice",NA,"Inner Focus",255.26,1.14,"Careful",294,177,175,167,200,176,"Crunch","Blizzard","Hail","Sheer Cold"
1,493,"Arceus","Arceus (Normal)",NA,"Normal",NA,"Multitype",317.03,3.76,"Brave",379,299,276,276,257,248,"Recover","Hyper Beam","Perish Song","Judgment"
0,134,"Vaporeon","Vaporeon",1,"Water",NA,"Hydration",28.32,1.37,"Bashful",393,154,125,245,216,135,"Haze","Muddy Water","Last Resort","Hydro Pump"
0,20,"Raticate","Raticate",0,"Normal",NA,"Hustle",18.62,0.74,"Adamant",241,193,130,98,169,214,"Sucker Punch","Super Fang","Double-Edge","Endeavor"
0,772,"Type: Null","Type: Null",NA,"Normal",NA,"Battle Armor",115.78,1.81,"Naive",312,202,223,198,185,144,"Razor Wind","Tri Attack","Double-Edge","Heal Block"
0,705,"Sliggoo","Sliggoo",0,"Dragon",NA,"Sap Sipper",16.29,0.91,"Quiet",248,160,120,222,258,127,"Flail","Body Slam","Muddy Water","Dragon Pulse"
0,61,"Poliwhirl","Poliwhirl",0,"Water",NA,"Damp",17.49,1.08,"Brave",242,169,161,112,121,171,"Belly Drum","Wake-Up Slap","Hydro Pump","Mud Bomb"
0,113,"Chansey","Chansey",0,"Normal",NA,"Serene Grace",34.1,1.28,"Bashful",613,34,23,80,225,135,"Egg Bomb","Light Screen","Healing Wish","Double-Edge"
0,425,"Drifloon","Drifloon",0,"Ghost","Flying","Flare Boost",0.85,0.42,"Mild",307,125,90,161,94,175,"Shadow Ball","Amnesia","Baton Pass","Explosion"
0,148,"Dragonair","Dragonair",0,"Dragon",NA,"Shed Skin",16.88,3.27,"Calm",254,166,148,155,166,157,"Safeguard","Dragon Dance","Outrage","Hyper Beam"
1,786,"Tapu Lele","Tapu Lele",NA,"Psychic","Fairy","Psychic Surge",18.99,1.39,"Bashful",277,206,162,296,251,226,"Nature’s Madness","Extrasensory","Flatter","Moonblast"
0,316,"Gulpin","Gulpin",1,"Poison",NA,"Liquid Ooze",9.03,0.33,"Hasty",261,107,109,119,133,119,"Gastro Acid","Belch","Wring Out","Gunk Shot"
1,718,"Zygarde","Zygarde (10% Forme)",NA,"Dragon","Ground","Power Construct",31.3,1.01,"Timid",223,191,178,158,200,292,"Camouflage","Dragon Pulse","Coil","Outrage"
0,603,"Eelektrik","Eelektrik",1,"Electric",NA,"Levitate",22.97,1.3,"Quiet",263,179,160,187,171,81,"Wild Charge","Gastro Acid","Zap Cannon","Thrash"
0,512,"Simisage","Simisage",1,"Grass",NA,"Gluttony",28.85,0.94,"Gentle",272,201,138,206,165,236,"Fury Swipes","Lick","Leer","Seed Bomb"
0,466,"Electivire","Electivire",1,"Electric",NA,"Vital Spirit",138.39,1.6,"Relaxed",268,266,174,224,198,202,"Thunderbolt","Thunder","Giga Impact","Electric Terrain"
0,752,"Araquanid","Araquanid",1,"Water","Bug","Water Bubble",77.95,2.23,"Mild",259,174,171,146,274,102,"Lunge","Mirror Coat","Liquidation","Entrainment"
0,774,"Minior","Minior (Meteor Form)",NA,"Rock","Flying","Shields Down",40.56,0.43,"Bold",241,125,233,130,222,145,"Power Gem","Double-Edge","Shell Smash","Explosion"
0,611,"Fraxure","Fraxure",1,"Dragon",NA,"Rivalry",39.95,0.74,"Mild",259,251,158,112,129,155,"Swords Dance","Guillotine","Outrage","Giga Impact"
0,711,"Gourgeist","Gourgeist (Small Size)",0,"Ghost","Grass","Pickup",10.69,0.92,"Bold",229,178,292,127,164,210,"Seed Bomb","Phantom Force","Trick-or-Treat","Explosion"
0,463,"Lickilicky","Lickilicky",0,"Normal",NA,"Oblivious",141.49,1.41,"Bold",359,158,239,170,215,108,"Screech","Power Whip","Wring Out","Gyro Ball"
0,148,"Dragonair","Dragonair",1,"Dragon",NA,"Shed Skin",16.94,4.4,"Bold",257,169,149,165,155,170,"Safeguard","Dragon Dance","Outrage","Hyper Beam"
0,6,"Charizard","Charizard",1,"Fire","Flying","Blaze",85.31,0.8,"Serious",285,173,173,231,205,214,"Fire Spin","Inferno","Heat Wave","Flare Blitz"
0,567,"Archeops","Archeops",1,"Rock","Flying","Defeatist",32.96,1.43,"Bashful",266,313,163,241,146,230,"U-turn","Rock Slide","Dragon Claw","Thrash"
0,666,"Vivillon","Vivillon (Fancy Pattern)",0,"Bug","Flying","Shield Dust",17.24,0.84,"Lonely",278,119,99,204,114,199,"Safeguard","Quiver Dance","Hurricane","Powder"
0,229,"Houndoom","Houndoom (Mega Houndoom)",0,"Dark","Fire","Solar Power",47.71,2.33,"Docile",274,185,189,308,211,249,"Flamethrower","Crunch","Nasty Plot","Inferno"
0,201,"Unown","Unown (One form)",NA,"Psychic",NA,"Levitate",4.16,0.36,"Brave",215,178,114,180,105,94,"Hidden Power",NA,NA,NA
1,386,"Deoxys","Deoxys (Attack Forme)",NA,"Psychic",NA,"Pressure",61.13,1.92,"Naughty",241,408,76,374,45,336,"Cosmic Power","Zap Cannon","Psycho Boost","Hyper Beam"
0,20,"Raticate","Raticate (Alola Form)",1,"Dark","Normal","Thick Fat",25,0.7,"Naughty",263,184,169,87,154,164,"Sucker Punch","Super Fang","Double-Edge","Endeavor"
0,50,"Diglett","Diglett",1,"Ground",NA,"Sand Force",0.36,0.15,"Docile",145,121,74,75,111,210,"Dig","Slash","Earthquake","Fissure"
0,450,"Hippowdon","Hippowdon",0,"Ground",NA,"Sand Force",299.36,1.59,"Rash",357,257,256,168,137,124,"Crunch","Earthquake","Double-Edge","Fissure"
0,655,"Delphox","Delphox",1,"Fire","Psychic","Blaze",41.23,1.26,"Hasty",283,170,144,264,222,256,"Sunny Day","Magic Room","Fire Blast","Future Sight"
0,222,"Corsola","Corsola",1,"Water","Rock","Natural Cure",5.69,0.16,"Sassy",260,126,199,156,237,86,"Power Gem","Mirror Coat","Earth Power","Flail"
0,505,"Watchog","Watchog",1,"Normal",NA,"Illuminate",26.2,0.94,"Naughty",247,198,150,134,131,168,"Nasty Plot","Mean Look","Baton Pass","Slam"
0,175,"Togepi","Togepi",1,"Fairy",NA,"Hustle",1.41,0.49,"Mild",209,61,141,117,161,56,"Baton Pass","Double-Edge","Last Resort","After You"
0,571,"Zoroark","Zoroark",1,"Dark",NA,"Illusion",82.59,1.45,"Modest",242,200,131,283,147,230,"Punishment","Nasty Plot","Imprison","Night Daze"
0,102,"Exeggcute","Exeggcute",1,"Grass","Psychic","Chlorophyll",2.44,0.59,"Impish",242,108,183,114,102,111,"Natural Gift","Solar Beam","Extrasensory","Bestow"
0,131,"Lapras","Lapras",1,"Water","Ice","Hydration",222.19,2.03,"Adamant",392,209,181,177,222,130,"Brine","Safeguard","Hydro Pump","Sheer Cold"
0,201,"Unown","Unown (One form)",NA,"Psychic",NA,"Levitate",4.49,0.49,"Lax",237,163,132,156,106,125,"Hidden Power",NA,NA,NA
0,94,"Gengar","Gengar",1,"Ghost","Poison","Cursed Body",38.74,1.38,"Timid",237,128,147,290,181,264,"Dark Pulse","Destiny Bond","Hex","Nightmare"
0,261,"Poochyena","Poochyena",1,"Dark",NA,"Quick Feet",12.15,0.58,"Lax",187,126,83,76,70,81,"Yawn","Take Down","Sucker Punch","Play Rough"
0,201,"Unown","Unown (One form)",NA,"Psychic",NA,"Levitate",4.93,0.39,"Calm",212,144,108,165,117,123,"Hidden Power",NA,NA,NA
0,81,"Magnemite","Magnemite",NA,"Electric","Steel","Magnet Pull",6.86,0.28,"Calm",166,74,148,221,134,118,"Lock-On","Magnet Rise","Gyro Ball","Zap Cannon"
0,76,"Golem","Golem (Alola Form)",0,"Rock","Electric","Galvanize",325.2,1.21,"Gentle",299,257,260,133,148,100,"Explosion","Double-Edge","Stone Edge","Heavy Slam"
1,379,"Registeel","Registeel",NA,"Steel",NA,"Light Metal",201.51,1.81,"Adamant",301,192,316,153,336,136,"Lock-On","Zap Cannon","Superpower","Hyper Beam"
0,636,"Larvesta","Larvesta",1,"Bug","Fire","Flame Body",29.35,1.7,"Sassy",225,205,120,118,136,133,"Bug Buzz","Amnesia","Thrash","Flare Blitz"
0,138,"Omanyte","Omanyte",1,"Rock","Water","Weak Armor",7.91,0.37,"Bashful",192,116,218,185,127,83,"Tickle","Rock Blast","Shell Smash","Hydro Pump"
0,454,"Toxicroak","Toxicroak",1,"Poison","Fighting","Anticipation",42.87,1.43,"Mild",282,231,137,194,146,188,"Poison Jab","Sludge Bomb","Belch","Flatter"
0,773,"Silvally","Silvally (Type: Normal)",NA,"Normal",NA,"RKS System",97.54,1.39,"Quirky",303,206,213,197,209,215,"Razor Wind","Tri Attack","Double-Edge","Parting Shot"
0,774,"Minior","Minior (Meteor Form)",NA,"Rock","Flying","Shields Down",42.06,0.23,"Rash",233,152,207,139,198,150,"Power Gem","Double-Edge","Shell Smash","Explosion"
0,783,"Hakamo-o","Hakamo-o",0,"Dragon","Fighting","Bulletproof",48.15,1.83,"Quirky",238,171,214,142,153,145,"Dragon Claw","Noble Roar","Dragon Dance","Outrage"
0,50,"Diglett","Diglett",0,"Ground",NA,"Sand Veil",1.43,0.46,"Sassy",138,133,71,102,123,183,"Dig","Slash","Earthquake","Fissure"
0,775,"Komala","Komala",1,"Normal",NA,"Comatose",20.94,0.5,"Impish",250,240,159,141,197,139,"Sucker Punch","Psych Up","Wood Hammer","Thrash"
0,413,"Wormadam","Wormadam (Plant Cloak)",0,"Bug","Grass","Anticipation",6.07,0.46,"Sassy",231,149,181,190,239,80,"Attract","Psychic","Leaf Storm","Bug Buzz"
1,384,"Rayquaza","Rayquaza",NA,"Dragon","Flying","Air Lock",199.57,6.64,"Rash",351,305,216,357,173,226,"Fly","Hyper Voice","Outrage","Hyper Beam"
